station,lat,lon,obs_count,mean_T_count,max_T_count,min_T_count,DTR_T_count,mean_T_ratio,max_T_ration,min_T_ratio,DTR_T_ratio,
40664099999,32.5,45.8166666,4533,0,5,0,27,0,0.001103022,0,0.00595632,
99825599999,45.7833333,-84.7166666,4533,14,49,17,32,0.003088462,0.010809618,0.003750276,0.007059343,
81251099999,2.0333333,-56.1166666,4534,0,3,4,6,0,0.000661667,0.000882223,0.001323335,
3094099999,57.7,-2.1166666,4534,0,2,0,2,0,0.000441112,0,0.000441112,
1376099999,60.3833333,9.6,4534,6,44,10,69,0.001323335,0.009704455,0.002205558,0.01521835,
22232099999,67.7,37.117,4535,15,45,24,59,0.003307607,0.009922822,0.005292172,0.013009923,
40594099999,28.55,48.3833333,4536,0,17,0,33,0,0.003747795,0,0.007275132,
1088799999,60.8858,3.6097,4536,0,0,0,1,0,0,0,0.000220459,
22452099999,65.9666666,40.7166666,4537,14,44,38,76,0.003085739,0.009698038,0.008375579,0.016751157,
74794699999,28.615,-80.694,4537,8,9,16,11,0.00176328,0.00198369,0.003526559,0.00242451,
34737099999,46.5333333,39.6166666,4538,10,49,20,68,0.002203614,0.010797708,0.004407228,0.014984575,
23558099999,64.283,78.15,4539,155,195,190,212,0.034148491,0.042961005,0.04185944,0.046706323,
65376599999,10.8,0.25,4539,0,1,2,3,0,0.000220313,0.000440626,0.000660939,
76749099999,18.65,-91.783,4540,12,11,38,51,0.002643172,0.002422907,0.008370044,0.01123348,
57089099999,34,113.967,4540,7,43,5,54,0.00154185,0.009471366,0.001101322,0.011894273,
23531099999,64.883,65.583,4541,69,130,72,106,0.015194891,0.028628055,0.015855538,0.023342876,
71056099999,58.7666666,-111.1166666,4543,59,77,133,131,0.012987013,0.016949153,0.029275809,0.028835571,
72092300310,48.726,-116.295,4545,5,15,22,9,0.00110011,0.00330033,0.004840484,0.001980198,
30597099999,54.033,122.9,4546,22,54,24,102,0.004839419,0.011878575,0.005279366,0.022437308,
57156099999,33.533,110.883,4546,4,34,29,61,0.000879894,0.007479103,0.006379234,0.01341839,
72201292817,28.95,-81.96667,4546,13,10,31,19,0.002859657,0.002199736,0.006819182,0.004179498,
6747099999,45.95,7.8166666,4546,11,16,18,6,0.00241971,0.003519578,0.003959525,0.001319842,
64911099999,4.95,9.9333333,4549,0,5,10,17,0,0.001099143,0.002198285,0.003737085,
15282099999,45.6,25.55,4549,15,68,18,42,0.003297428,0.01494834,0.003956914,0.009232798,
89001099999,-70.3,-2.35,4550,45,48,75,130,0.00989011,0.010549451,0.016483516,0.028571429,
63658099999,1.727692,33.622803,4550,0,2,6,9,0,0.00043956,0.001318681,0.001978022,
89815099999,-66.5833333,110.7,4553,25,37,56,52,0.005490885,0.00812651,0.012299583,0.011421041,
71241099999,53.45,-114.4666666,4554,42,87,45,80,0.009222661,0.019104084,0.009881423,0.017566974,
68493099999,-28.320586,31.416519,4554,19,164,7,172,0.004172156,0.036012297,0.00153711,0.037768994,
62300099999,31.533,25.183,4555,3,55,7,70,0.000658617,0.012074643,0.001536773,0.015367728,
26447099999,56.85,26.2333333,4555,1,15,8,65,0.000219539,0.003293085,0.001756312,0.014270033,
99999953182,nan,nan,4556,62,157,60,112,0.013608428,0.034460053,0.013169447,0.024582968,
72423899999,37.8,-87.683,4557,41,82,64,95,0.008997147,0.017994294,0.014044327,0.020847048,
17193099999,38.6166666,34.7,4559,25,38,6,9,0.005483659,0.008335161,0.001316078,0.001974117,
28806099999,53.6166666,52.45,4560,26,57,45,101,0.005701754,0.0125,0.009868421,0.022149123,
1386099999,60.8,11.1,4560,9,11,17,38,0.001973684,0.002412281,0.00372807,0.008333333,
72753499999,46.1,-97.15,4561,70,99,112,125,0.015347512,0.021705766,0.024556018,0.027406271,
48810099999,22.15,105.8333333,4562,0,19,0,9,0,0.00416484,0,0.001972819,
99288099999,48.7,-12.4,4563,0,1,1,2,0,0.000219154,0.000219154,0.000438308,
87322099999,-31.3333333,-66.6,4565,11,45,30,58,0.002409639,0.009857612,0.006571742,0.012705367,
72069903724,39.60806,-77.0075,4565,31,66,23,53,0.0067908,0.014457831,0.005038335,0.011610077,
3385199999,53.4749,0.1521,4572,0,7,0,6,0,0.001531059,0,0.001312336,
72087100296,46.768,-100.894,4574,44,86,57,77,0.009619589,0.018801924,0.01246174,0.016834281,
1023199999,64.35,7.8,4576,0,0,0,0,0,0,0,0,
1143099999,68.05,16.0833333,4576,0,11,6,21,0,0.002403846,0.001311189,0.004589161,
36546099999,48.55,83.683,4579,51,87,66,94,0.011137803,0.018999782,0.014413627,0.0205285,
26621099999,55.4,23.15,4579,2,21,2,33,0.000436777,0.004586154,0.000436777,0.007206814,
15092099999,nan,nan,4579,11,64,15,81,0.002402271,0.013976851,0.003275824,0.017689452,
23423099999,65.85,65,4580,87,136,119,154,0.018995633,0.029694323,0.025982533,0.033624454,
1352099999,60.1833333,7.4833333,4580,20,9,74,106,0.004366812,0.001965066,0.016157205,0.023144105,
80453099999,7.249381,-61.528933,4581,0,1,9,13,0,0.000218293,0.001964637,0.002837808,
72094200323,41.233,-96.6,4581,49,101,76,142,0.010696355,0.022047588,0.016590264,0.030997599,
58005099999,34.4,115.633,4583,2,45,4,52,0.000436395,0.009818896,0.000872791,0.01134628,
4202499999,66.95,-53.7333333,4585,1,28,1,29,0.000218103,0.00610687,0.000218103,0.006324973,
17262099999,36.7166666,37.1166666,4587,1,3,0,1,0.000218007,0.000654022,0,0.000218007,
99222099999,44.28,-82.42,4588,1,4,1,3,0.00021796,0.00087184,0.00021796,0.00065388,
99820699999,58.1833333,-136.3333333,4589,0,3,1,7,0,0.000653737,0.000217912,0.001525387,
4023099999,66.417,-22.383,4590,2,4,7,7,0.00043573,0.00087146,0.001525054,0.001525054,
72348099999,36.7333333,-91.85,4592,36,65,49,109,0.007839721,0.014155052,0.010670732,0.023736934,
71844399999,52.2333333,-78.5166667,4594,185,202,142,34,0.040269917,0.043970396,0.030909882,0.007400958,
67561099999,-12.9833333,28.65,4596,0,4,42,41,0,0.000870322,0.009138381,0.008920801,
72063400220,34.315,-81.109,4596,22,26,42,24,0.004786771,0.005657093,0.009138381,0.005221932,
40735099999,37.25,55.1,4597,31,104,5,142,0.006743528,0.02262345,0.001087666,0.030889711,
11171099999,47.8,15.3,4598,0,26,2,69,0,0.005654632,0.000434972,0.015006525,
72281703068,38.76667,-104.3,4598,64,128,81,189,0.013919095,0.027838191,0.017616355,0.041104828,
72503394728,40.77898,-73.96925,4599,31,49,25,20,0.006740596,0.01065449,0.005435964,0.004348771,
94622099999,-30.9,116.7166666,4599,13,55,15,14,0.002826701,0.011959122,0.003261579,0.00304414,
40596099999,28.6833333,48.65,4599,0,0,1,1,0,0,0.000217439,0.000217439,
72053200159,38.533,-106.05,4601,32,38,57,62,0.00695501,0.008259074,0.012388611,0.013475331,
91724099999,-9.2,-171.9166666,4602,1,2,4,24,0.000217297,0.000434594,0.000869187,0.005215124,
1474099999,59.9,9.5333333,4602,13,21,37,122,0.002824859,0.004563233,0.008039983,0.026510213,
72227599999,31.308752,-86.393778,4606,33,48,70,104,0.007164568,0.01042119,0.015197568,0.022579244,
22114099999,68.633,33.2,4607,48,67,87,127,0.010418928,0.014543087,0.018884306,0.027566746,
60660099999,25.2666666,3.7333333,4607,0,2,2,2,0,0.000434122,0.000434122,0.000434122,
72053800164,40.167,-105.167,4607,57,112,81,170,0.012372477,0.024310831,0.017581941,0.036900369,
99773999999,46.6666666,-85.9666666,4609,24,79,23,42,0.005207203,0.017140378,0.004990236,0.009112606,
22375099999,66.65,44.683,4611,31,59,57,96,0.006723054,0.012795489,0.012361744,0.020819779,
99224099999,41.68,-82.4,4612,0,7,6,3,0,0.00151778,0.001300954,0.000650477,
72392699999,34.217,-119.1,4613,1,7,11,29,0.000216779,0.001517451,0.002384565,0.006286581,
72086300289,48.381,-102.898,4613,53,92,92,129,0.011489269,0.019943638,0.019943638,0.027964448,
83692099999,-21.7915,-43.386778,4614,4,13,94,77,0.000866927,0.002817512,0.020372779,0.01668834,
70218699999,61.517,-166.133,4615,13,21,22,32,0.002816901,0.004550379,0.004767064,0.006933911,
72086600292,47.29,-101.581,4617,55,90,126,197,0.011912497,0.019493177,0.027290448,0.042668399,
1221099999,63.05,9.0833333,4619,1,23,2,19,0.000216497,0.004979433,0.000432994,0.004113444,
72472193025,37.613,-109.4847,4620,1,43,20,52,0.00021645,0.009307359,0.004329004,0.011255411,
13361099999,43.15,19.1333333,4620,12,41,16,116,0.002597403,0.008874459,0.003463203,0.025108225,
7216099999,47.2333333,-2.3,4621,0,3,1,6,0,0.00064921,0.000216403,0.00129842,
72695024285,44.58333,-124.05,4621,2,17,1,22,0.000432807,0.003678857,0.000216403,0.004760874,
22119099999,68.35,33.3,4624,45,60,69,92,0.009731834,0.012975779,0.014922145,0.019896194,
41443099999,14.662639,49.375028,4624,0,1,2,8,0,0.000216263,0.000432526,0.001730104,
43404099999,9.65,80.0166666,4624,0,0,2,1,0,0,0.000432526,0.000216263,
72270499999,31.849528,-106.380039,4625,21,31,49,118,0.004540541,0.006702703,0.010594595,0.025513514,
78922099999,14.7666666,-60.8833333,4626,0,1,1,2,0,0.000216169,0.000216169,0.000432339,
99497199999,42.35,-71.05,4626,33,61,31,23,0.007133593,0.013186338,0.006701254,0.004971898,
3013099999,60.15,-2.067,4627,0,0,1,1,0,0,0.000216123,0.000216123,
6799099999,46.8166666,10.2666666,4627,9,16,13,6,0.001945105,0.003457964,0.002809596,0.001296737,
72045500145,37.633,-84.333,4628,71,95,63,131,0.0153414,0.020527226,0.013612792,0.028305964,
72687300452,45.94255,-116.12341,4629,10,76,29,116,0.002160294,0.016418233,0.006264852,0.025059408,
1087999999,61.5333333,2.2,4629,0,0,1,0,0,0,0.000216029,0,
40835399999,34.9,48.63,4630,1,1,16,37,0.000215983,0.000215983,0.003455724,0.007991361,
99822699999,28.0166666,-97.05,4630,32,28,63,15,0.006911447,0.006047516,0.013606911,0.003239741,
34171099999,51.712631,46.171233,4630,9,33,15,30,0.001943844,0.00712743,0.003239741,0.006479482,
57077099999,34.15,112.1,4631,8,68,7,85,0.001727489,0.014683654,0.001511553,0.018354567,
85921099999,-51.671475,-72.52835,4631,5,11,18,22,0.00107968,0.002375297,0.003886849,0.004750594,
71843699999,53.0166667,-78.8333333,4631,119,146,102,13,0.025696394,0.031526668,0.02202548,0.002807169,
72092800315,40.28,-83.115,4631,47,77,50,85,0.010148996,0.016627078,0.010796804,0.018354567,
71634499999,43,-82.3,4632,85,139,57,93,0.018350604,0.030008636,0.012305699,0.02007772,
40835799999,34.28,47.12,4632,11,32,30,171,0.002374784,0.006908463,0.006476684,0.036917098,
72405713701,39.4716,-76.1697,4632,31,70,23,83,0.006692573,0.015112263,0.004965458,0.017918826,
94323099999,-24.3,131.55,4633,13,54,21,42,0.002805957,0.011655515,0.0045327,0.0090654,
94705099999,-34.317,146.067,4634,27,91,51,49,0.0058265,0.019637462,0.011005611,0.010574018,
26668099999,54.8166666,29.6833333,4636,10,27,14,38,0.002157032,0.005823986,0.003019845,0.008196721,
24891099999,61.883,147.35,4637,37,86,54,115,0.007979297,0.018546474,0.01164546,0.024800518,
62795099999,12.7333333,34.1333333,4637,2,14,6,26,0.000431313,0.003019193,0.00129394,0.005607074,
72747899999,48.75,-96.95,4637,51,72,87,114,0.01099849,0.015527281,0.018762131,0.024584861,
72085200280,38.946,-104.57,4637,64,134,31,127,0.013802027,0.028897994,0.006685357,0.027388398,
72548904959,42.99,-96.06278,4639,57,75,63,57,0.012287131,0.016167277,0.013580513,0.012287131,
99769699999,47.92,-124.63,4639,0,3,0,5,0,0.000646691,0,0.001077818,
99773599999,42.35,-87.82,4639,55,113,45,63,0.011856003,0.024358698,0.009700366,0.013580513,
99999994728,40.77898,-73.96925,4641,29,45,28,22,0.006248653,0.009696186,0.006033183,0.004740358,
72054400168,40.617,-103.267,4641,39,90,75,176,0.008403361,0.019392372,0.01616031,0.037922861,
99727599999,43.65,-70.25,4641,24,48,22,16,0.005171299,0.010342599,0.004740358,0.003447533,
4013199999,66.058056,-23.135278,4641,3,5,3,2,0.000646412,0.001077354,0.000646412,0.000430942,
93337099999,-39.467,175.683,4642,0,12,7,32,0,0.002585093,0.001507971,0.00689358,
26737099999,54.25,24.55,4642,5,31,20,96,0.001077122,0.006678156,0.004308488,0.020680741,
72654499999,48.017,-92.85,4642,49,65,148,197,0.010555795,0.014002585,0.031882809,0.042438604,
99824399999,55.3333333,-160.5,4645,1,3,4,0,0.000215285,0.000645856,0.000861141,0,
72092900316,45.506,-91.981,4645,48,53,85,90,0.010333692,0.011410118,0.018299247,0.019375673,
2252099999,64.45,17.083,4646,77,62,133,223,0.016573396,0.013344813,0.028626776,0.047998278,
34499099999,48.967,49.617,4647,29,78,52,75,0.006240585,0.016785023,0.011190015,0.016139445,
63500099999,6.039389,37.590453,4647,0,0,3,10,0,0,0.000645578,0.002151926,
24525099999,64.6,112.5166666,4648,146,187,180,236,0.03141136,0.040232358,0.038726334,0.050774527,
71036799999,45.367,-72.767,4648,88,94,109,131,0.018932874,0.020223752,0.023450947,0.028184165,
47671399999,35.68,139.72,4649,9,25,2,7,0.0019359,0.005377501,0.0004302,0.0015057,
13008099999,46.383,13.85,4650,13,44,20,34,0.002795699,0.009462366,0.004301075,0.007311828,
16542099999,39.5,9.6166667,4651,1,3,5,7,0.000215008,0.000645023,0.001075038,0.001505053,
72085300281,48.884,-99.621,4652,46,89,60,82,0.00988822,0.019131556,0.012897678,0.017626827,
7059099999,49.9666666,2.7038889,4656,0,7,2,9,0,0.001503436,0.000429553,0.00193299,
72085500283,48.784,-97.632,4657,47,92,55,94,0.010092334,0.019755207,0.011810178,0.020184668,
72467894033,40.51667,-106.86667,4658,38,60,64,106,0.008158008,0.012881065,0.013739802,0.022756548,
99819299999,30.65,-88.05,4659,18,28,50,7,0.00386349,0.006009873,0.010731917,0.001502468,
72073573805,30.34869,-85.78835,4660,24,23,33,56,0.005150215,0.004935622,0.007081545,0.012017167,
99734399999,42.4,-86.28,4661,19,76,19,42,0.004076378,0.016305514,0.004076378,0.009010942,
54830099999,36.867,118.333,4662,13,70,14,54,0.002788503,0.015015015,0.003003003,0.011583012,
72297499999,33.767,-118.167,4663,0,3,0,11,0,0.000643363,0,0.002358996,
43588099999,0.4833333,72.9833333,4663,0,0,0,0,0,0,0,0,
54624099999,38.383,117.35,4664,11,60,4,50,0.002358491,0.012864494,0.000857633,0.010720412,
7628099999,43.45,1.25,4664,0,6,2,88,0,0.001286449,0.000428816,0.018867925,
6641099999,47.5833333,7.8833333,4664,1,20,1,41,0.000214408,0.004288165,0.000214408,0.008790738,
6651099999,46.95,8.0166666,4665,4,38,6,58,0.000857449,0.008145766,0.001286174,0.012433012,
22018099999,69.283,32.8,4666,28,54,38,85,0.006000857,0.011573082,0.008144021,0.018216888,
10724099999,49.383,8.117,4666,8,25,6,11,0.001714531,0.005357908,0.001285898,0.00235748,
91233399999,15,145.617,4666,0,0,0,0,0,0,0,0,
6632099999,47.1833333,7.4166666,4666,0,19,1,66,0,0.00407201,0.000214316,0.014144878,
57091099999,34.75,114.417,4668,9,43,5,55,0.001928021,0.009211654,0.001071123,0.011782348,
3006599999,60.7333333,-0.8166667,4668,0,0,0,0,0,0,0,0,
74421494852,40.48333,-85.68333,4669,52,115,95,252,0.011137288,0.024630542,0.020346969,0.053973013,
6606099999,47.05,7.0666666,4669,0,15,0,47,0,0.003212679,0,0.010066395,
6648099999,47.1833333,8,4669,1,28,4,37,0.000214179,0.005997001,0.000856714,0.007924609,
99404699999,41.28,-70.1,4671,11,18,11,8,0.002354956,0.003853565,0.002354956,0.001712695,
17297099999,36.7,27.6666666,4671,1,1,1,0,0.000214087,0.000214087,0.000214087,0,
78551011624,17.69965,-64.81249,4671,0,1,2,1,0,0.000214087,0.000428174,0.000214087,
10007099999,54.183,7.433,4672,0,3,1,4,0,0.000642123,0.000214041,0.000856164,
15311099999,nan,nan,4672,3,49,30,73,0.000642123,0.010488014,0.006421233,0.015625,
1253099999,62.95,10.1833333,4672,6,19,12,52,0.001284247,0.004066781,0.002568493,0.011130137,
9548099999,50.55,10.367,4673,0,14,1,28,0,0.002995934,0.000213995,0.005991868,
3040099999,56.767,-6.05,4675,0,1,0,0,0,0.000213904,0,0,
71324099999,44.6166666,-63.4166666,4676,33,40,25,16,0.007057314,0.00855432,0.00534645,0.003421728,
6623099999,47.65,9.0166666,4677,6,19,4,7,0.001282874,0.004062433,0.000855249,0.001496686,
6693099999,47.2666666,9.1,4678,1,40,4,87,0.000213767,0.008550663,0.000855066,0.018597691,
10328099999,51.95,8.9,4679,1,13,5,29,0.000213721,0.002778371,0.001068604,0.006197906,
83554099999,-19,-57.6666666,4679,37,72,21,17,0.007907673,0.015387903,0.004488138,0.003633255,
47942599999,27.043964,128.401517,4679,1,3,15,17,0.000213721,0.000641163,0.003205813,0.003633255,
24725099999,62.5333333,111.2333333,4681,73,132,72,94,0.015594958,0.028199103,0.015381329,0.020081179,
54736099999,37.55,118.733,4681,10,75,7,80,0.002136296,0.016022217,0.001495407,0.017090365,
74596699999,39,-74.9,4681,14,38,19,34,0.002990814,0.008117924,0.004058962,0.007263405,
6778099999,46.65,10.2666666,4681,10,21,35,110,0.002136296,0.004486221,0.007477035,0.023499252,
1254099999,62.9833333,10.55,4681,9,42,16,73,0.001922666,0.008972442,0.003418073,0.015594958,
6657099999,46.85,8.2,4681,3,38,2,89,0.000640889,0.008117924,0.000427259,0.019013031,
1087899999,61.45,2.1333333,4683,0,0,1,0,0,0,0.000213538,0,
25816099999,61.533,156.7,4684,7,35,13,41,0.001494449,0.007472246,0.002775406,0.008753202,
12838099999,47.45,18.9666667,4684,1,28,10,92,0.000213493,0.005977797,0.002134927,0.019641332,
43475099999,6.8833333,81.8333333,4684,0,0,6,4,0,0,0.001280956,0.000853971,
63451099999,8.7333333,39,4685,0,3,13,21,0,0.000640342,0.002774813,0.004482391,
68406099999,-28.567,16.533,4686,9,100,6,109,0.001920615,0.021340162,0.00128041,0.023260777,
15287099999,45.5,27.5,4687,9,63,36,124,0.001920205,0.013441434,0.007680819,0.026456155,
72340699999,36.125,-90.925,4687,23,54,37,36,0.00490719,0.011521229,0.007894175,0.007680819,
99209099999,48.07,-87.78,4688,13,12,14,13,0.002773038,0.002559727,0.002986348,0.002773038,
41494099999,12.6333333,53.9,4689,0,2,1,4,0,0.00042653,0.000213265,0.00085306,
48921099999,21.6333333,101.8833333,4689,6,26,4,12,0.001279591,0.005544892,0.00085306,0.002559181,
54852099999,36.983,120.65,4690,0,27,1,59,0,0.00575693,0.00021322,0.012579957,
1087799999,60.6333333,3.7166666,4690,0,1,0,1,0,0.00021322,0,0.00021322,
41508099999,35.2,71.85,4691,1,37,4,57,0.000213174,0.007887444,0.000852697,0.012150927,
68931099999,-34.090279,23.327778,4692,13,92,2,55,0.002770673,0.019607843,0.000426257,0.01172208,
60663099999,24.7166666,4.65,4692,2,0,4,4,0.000426257,0,0.000852515,0.000852515,
22944099999,60.467,38.65,4693,18,52,25,59,0.0038355,0.011080332,0.005327083,0.012571916,
72038500419,39.8,-105.766,4694,37,37,48,15,0.007882403,0.007882403,0.01022582,0.003195569,
31096099999,59.15,149.0333333,4695,0,8,3,10,0,0.00170394,0.000638978,0.002129925,
93806099999,-46.167,166.633,4695,0,9,7,17,0,0.001916933,0.001490948,0.003620873,
94663099999,-34.9833333,137.4,4695,7,69,11,32,0.001490948,0.014696486,0.002342918,0.006815761,
67743099999,-17.8,25.8166666,4696,3,7,48,66,0.000638842,0.00149063,0.010221465,0.014054514,
43415099999,8.75,80.5,4700,0,0,1,2,0,0,0.000212766,0.000425532,
68300599999,-26.687369,15.242861,4701,19,109,11,95,0.004041693,0.023186556,0.002339928,0.020208466,
72044700437,36.66458,-88.37277,4701,66,72,45,67,0.014039566,0.01531589,0.009572431,0.014252287,
43476099999,6.8166666,80.9666666,4702,0,1,0,2,0,0.000212675,0,0.000425351,
89013099999,-82.7666666,-13.05,4703,52,105,48,74,0.011056772,0.022326175,0.010206251,0.015734637,
43479099999,6.9833333,81.05,4703,0,0,0,1,0,0,0,0.00021263,
1087599999,59.5666666,2.2166666,4703,0,0,0,0,0,0,0,0,
53782099999,37.817,113.567,4705,14,74,5,65,0.002975558,0.015727949,0.001062699,0.01381509,
94213099999,-17.0166666,128.2166666,4705,1,11,1,6,0.00021254,0.002337938,0.00021254,0.001275239,
72503999999,40.95,-73.4,4706,26,53,24,40,0.005524862,0.011262218,0.005099873,0.008499788,
15356099999,45.017,27.7,4707,12,73,25,100,0.002549395,0.015508817,0.005311239,0.021244954,
72755699999,47.25,-91.417,4707,42,50,156,255,0.008922881,0.010622477,0.033142129,0.054174634,
31328999999,50.425394,127.412478,4708,22,67,27,43,0.004672897,0.014231096,0.005734919,0.00913339,
71639099999,43.8666666,-79.3666666,4709,42,83,49,123,0.008919091,0.017625823,0.010405606,0.026120195,
47154043213,36.117,128.317,4710,2,7,12,12,0.000424628,0.0014862,0.002547771,0.002547771,
16642099999,39.7,20.8166666,4711,1,3,4,74,0.000212269,0.000636807,0.000849077,0.015707918,
72064500227,38.717,-120.75,4711,7,12,14,3,0.001485884,0.00254723,0.002971768,0.000636807,
23207099999,67.0166666,51.1333333,4712,65,88,101,140,0.013794567,0.018675722,0.021434635,0.029711375,
72619099999,45.467,-69.583,4712,39,77,54,146,0.00827674,0.016341256,0.011460102,0.03098472,
24859099999,61.283,128.933,4713,93,109,121,182,0.019732654,0.02312752,0.025673669,0.038616592,
72511014751,40.21722,-76.85139,4713,17,45,23,53,0.003607044,0.009548059,0.004880119,0.011245491,
1034099999,70.317,20.15,4713,1,2,2,6,0.000212179,0.000424358,0.000424358,0.001273074,
71058099999,69.6666667,-121.6666667,4713,35,79,21,28,0.007426268,0.016762147,0.004455761,0.005941014,
99727499999,41.52,-70.67,4714,10,14,13,4,0.002121341,0.002969877,0.002757743,0.000848536,
99402399999,35.177,-120.76,4714,0,26,0,25,0,0.005515486,0,0.005303352,
65418099999,9.557192,-0.863214,4715,0,4,7,16,0,0.000848356,0.001484624,0.003393425,
70045027512,70.917,-153.25,4715,40,79,44,76,0.008483563,0.016755037,0.009331919,0.01611877,
23311099999,66.95,55.767,4716,82,126,114,150,0.017387617,0.026717557,0.024173028,0.031806616,
1326099999,60.85,5.9833333,4716,0,7,1,28,0,0.001484309,0.000212044,0.005937235,
40835299999,34.28,48.82,4717,0,11,4,42,0,0.002331991,0.000847997,0.008903964,
89625099999,-75.1,123.4,4717,90,138,91,71,0.019079924,0.029255883,0.019291923,0.01505194,
72085600284,34.689,-86.006,4717,33,42,45,103,0.006995972,0.008903964,0.009539962,0.021835913,
74207124201,47.08333,-122.58333,4717,0,21,3,60,0,0.004451982,0.000635997,0.012719949,
23807099999,61.083,50.167,4718,40,77,45,90,0.008478169,0.016320475,0.00953794,0.01907588,
6212099999,52.9166666,4.15,4718,0,2,0,1,0,0.000423908,0,0.000211954,
15158099999,46.4,21.65,4719,8,60,26,92,0.001695274,0.012714558,0.005509642,0.019495656,
99999954783,40.71,-77.93,4719,34,64,55,112,0.007204916,0.013562195,0.011655012,0.023733842,
40401099999,26.2938,38.0637,4719,1,2,2,10,0.000211909,0.000423819,0.000423819,0.002119093,
99469099999,60.55,-152.14,4720,3,3,1,1,0.000635593,0.000635593,0.000211864,0.000211864,
1087699999,66.0166666,8.0833333,4720,0,0,0,0,0,0,0,0,
78760099999,9.9666666,-84.8333333,4721,0,0,7,5,0,0,0.001482737,0.001059098,
68290099999,-24.358593,31.052306,4721,26,153,13,142,0.005507308,0.032408388,0.002753654,0.030078373,
41270099999,22.3,59.8166666,4721,0,9,1,11,0,0.001906376,0.00021182,0.002330015,
72057600174,38.533,-121.783,4721,2,9,13,29,0.000423639,0.001906376,0.002753654,0.006142766,
15089099999,47.05,25.967,4722,17,68,40,159,0.003600169,0.014400678,0.008470987,0.033672173,
99769899999,40.8,-74.75,4723,22,54,17,23,0.004658056,0.011433411,0.003599407,0.004869786,
48057099999,20.7833333,97.05,4724,0,6,12,25,0,0.00127011,0.00254022,0.005292125,
71578099999,46.8333333,-71.1833333,4725,37,62,38,72,0.007830688,0.013121693,0.008042328,0.015238095,
99017099999,57,-20,4727,0,2,1,3,0,0.000423101,0.000211551,0.000634652,
96147099999,3.908714,108.387897,4727,0,0,0,0,0,0,0,0,
72256399999,31.483,-97.317,4727,52,69,96,66,0.011000635,0.014596996,0.020308864,0.013962344,
72222013899,nan,nan,4728,39,36,64,24,0.008248731,0.007614213,0.013536379,0.005076142,
58334099999,31.333,118.35,4729,6,45,9,47,0.001268767,0.009515754,0.001903151,0.009938676,
99999994044,nan,nan,4730,101,121,104,90,0.021353066,0.025581395,0.021987315,0.019027484,
95954099999,-40.6666666,144.6833333,4730,0,2,0,1,0,0.000422833,0,0.000211416,
94399099999,-23.9333333,147.5166666,4730,1,13,4,22,0.000211416,0.002748414,0.000845666,0.004651163,
28719099999,54.0166666,54.15,4731,20,74,30,48,0.004227436,0.015641513,0.006341154,0.010145847,
70133700103,65.617,-168.1,4733,12,25,24,53,0.00253539,0.005282062,0.00507078,0.011197972,
72574024027,41.59466,-109.05296,4735,33,75,62,42,0.006969377,0.015839493,0.013093981,0.008870116,
62730099999,15.387494,36.328842,4735,0,6,3,26,0,0.001267159,0.00063358,0.005491024,
99999994045,nan,nan,4735,56,101,130,124,0.011826822,0.021330517,0.027455121,0.026187962,
99817899999,58.45,-135.8833333,4736,0,0,1,0,0,0,0.000211149,0,
99999954918,nan,nan,4736,57,96,49,66,0.012035473,0.02027027,0.010346284,0.013935811,
72085900286,44.251,-90.855,4736,54,64,248,389,0.011402027,0.013513514,0.052364865,0.082136824,
78344099999,21.9166666,-80.1666666,4737,1,3,2,11,0.000211104,0.000633312,0.000422208,0.002322145,
72216799999,38.25,-78.05,4739,32,43,54,52,0.006752479,0.009073644,0.011394809,0.010972779,
41943099999,23.0333333,91.4166666,4739,0,0,0,2,0,0,0,0.00042203,
71736799999,46.3666666,-60.9833333,4740,42,110,50,240,0.008860759,0.023206751,0.010548523,0.050632911,
62660099999,18.55,31.85,4742,2,14,8,43,0.000421763,0.002952341,0.001687052,0.009067904,
72295399999,35.059,-118.152,4742,19,27,7,21,0.004006748,0.0056938,0.00147617,0.004428511,
47188099999,33.3833333,126.8666666,4743,5,21,2,14,0.001054185,0.004427577,0.000421674,0.002951718,
94714099999,-34.6333333,148.0333333,4746,12,64,59,74,0.002528445,0.01348504,0.012431521,0.015592078,
99778799999,41.65,-87.15,4746,34,97,38,60,0.007163928,0.020438264,0.008006743,0.012642225,
99738799999,19.28,166.62,4746,0,0,0,0,0,0,0,0,
2498099999,59.45,19.5,4747,0,0,0,0,0,0,0,0,
72509999999,42.58,-70.67,4752,22,47,40,34,0.00462963,0.009890572,0.008417508,0.007154882,
10632099999,49.967,8.15,4753,3,29,2,32,0.00063118,0.00610141,0.000420787,0.00673259,
99735099999,17.97,-67.05,4755,0,0,0,0,0,0,0,0,
72756699999,43.667,-92.933,4756,51,55,68,75,0.010723297,0.01156434,0.014297729,0.015769554,
91783099999,-18.585336,-173.961717,4758,0,0,0,0,0,0,0,0,
48945099999,18.4,103.6666666,4758,2,10,3,6,0.000420345,0.002101723,0.000630517,0.001261034,
74923000393,65.233,-166.35,4758,19,32,18,35,0.003993274,0.006725515,0.003783102,0.007356032,
42705599999,11.136839,75.9553,4758,0,0,1,0,0,0,0.000210172,0,
70360525604,59.01139,-161.81972,4759,21,27,31,44,0.004412692,0.005673461,0.006513974,0.00924564,
99779999999,58.1666666,-135.25,4759,0,1,1,0,0,0.000210128,0.000210128,0,
